sif_id	industry_div	accident_kind	accident_summary	causal_object	high_risk_situation	causal_factor	countermeasure	content
5613	건설업	추락	2017년 3월경 ○○현장에서 주차장 천장 급수배관 누수부위 점검을 위해 이동식비계 위에서 작업 중 이동식 비계가 전도되며 추락하여 사망	이동식비계	13. 기타 건설공사	이동식비계 위에서 배관 누수부위 점검 중 이동식 비계가 전도되며 추락	▶ 이동식비계 작업발판 밀실하게 설치 및 단부 안전난간 설치\n▶ 갑작스러운 이동 또는 전도방지를 위하여 발바퀴 고정 및 아웃트리거 설치 등 전도방지조치 실시\n▶ 승강용 사다리 등 승강설비 견고하게 설치\n▶ 안전모 등 개인보호구 착용철저(턱끈 체결 등)	2017년 3월경 ○○현장에서 주차장 천장 급수배관 누수부위 점검을 위해 이동식비계 위에서 작업 중 이동식 비계가 전도되며 추락하여 사망 [유발요인] 이동식비계 위에서 배관 누수부위 점검 중 이동식 비계가 전도되며 추락 [대책] ▶ 이동식비계 작업발판 밀실하게 설치 및 단부 안전난간 설치 ▶ 갑작스러운 이동 또는 전도방지를 위하여 발바퀴 고정 및 아웃트리거 설치 등 전도방지조치 실시 ▶ 승강용 사다리 등 승강설비 견고하게 설치 ▶ 안전모 등 개인보호구 착용철저(턱끈 체결 등)
5614	건설업	추락	2018년 5월경 ○○현장에서 이동식비계 승하강용 사다리를 이용하여 내려오던 중 승하강 사다리에서 바닥으로 떨어져 사망	이동식비계	13. 기타 건설공사	이동식비계에서 내려오던 중 발을 헛디뎌 바닥으로 추락	▶ 이동식 비계 승하강용 사다리를 이용하여 이동하는 경우 수직구명줄, 안전블럭 등 안전대 부착설비를 설치하여 근로자 추락 방지\n▶ 이동식비계 승하강용 사다리 이용하여 이동 시, 작업자 실족 및 추락방지 하기 위한 작업장 조도 확보(적절한 조명기구 설치 등)\n▶ 작업자의 개인보호구, 안전대 체결여부 점검 및 관리감독	2018년 5월경 ○○현장에서 이동식비계 승하강용 사다리를 이용하여 내려오던 중 승하강 사다리에서 바닥으로 떨어져 사망 [유발요인] 이동식비계에서 내려오던 중 발을 헛디뎌 바닥으로 추락 [대책] ▶ 이동식 비계 승하강용 사다리를 이용하여 이동하는 경우 수직구명줄, 안전블럭 등 안전대 부착설비를 설치하여 근로자 추락 방지 ▶ 이동식비계 승하강용 사다리 이용하여 이동 시, 작업자 실족 및 추락방지 하기 위한 작업장 조도 확보(적절한 조명기구 설치 등) ▶ 작업자의 개인보호구, 안전대 체결여부 점검 및 관리감독
5615	건설업	추락	2019년 9월경 ○○현장에서 소방배관 보온작업 준비 작업 중 이동식 비계 상부 난간 밖으로 몸을 내밀어 작업 상황을 확인하는 중 이동식 비계가 전도되면서 바닥으로 추락하여 사망	이동식비계	13. 기타 건설공사	이동식 비계 상부 난간 밖으로 몸을 내밀어 작업 상황을 확인하다가 이동식 비계가 전도되며 추락	▶ 이동식비계 작업발판 밀실하게 설치 및 단부 안전난간 설치\n▶ 갑작스러운 이동 또는 전도방지를 위하여 발바퀴 고정 및 아웃트리거 설치 등 전도방지조치 실시\n▶ 승강용 사다리 등 승강설비 견고하게 설치\n▶ 안전모 등 개인보호구 착용철저(턱끈 체결 등)	2019년 9월경 ○○현장에서 소방배관 보온작업 준비 작업 중 이동식 비계 상부 난간 밖으로 몸을 내밀어 작업 상황을 확인하는 중 이동식 비계가 전도되면서 바닥으로 추락하여 사망 [유발요인] 이동식 비계 상부 난간 밖으로 몸을 내밀어 작업 상황을 확인하다가 이동식 비계가 전도되며 추락 [대책] ▶ 이동식비계 작업발판 밀실하게 설치 및 단부 안전난간 설치 ▶ 갑작스러운 이동 또는 전도방지를 위하여 발바퀴 고정 및 아웃트리거 설치 등 전도방지조치 실시 ▶ 승강용 사다리 등 승강설비 견고하게 설치 ▶ 안전모 등 개인보호구 착용철저(턱끈 체결 등)
5616	건설업	깔림	2019년 8월경 ○○현장에서 조적작업을 하기 위해 이동식 시스템비계(가로 3.6m, 세로 0.9m, 높이 6m)를 인력으로 밀어서 옮기던 중 비계 상부가 구조물에 걸린 후 전도되면서 작업자 2명이 깔려 부상	이동식비계	13. 기타 건설공사	조적작업을 하기 위해 이동식 시스템비계(가로 3.6m, 세로 0.9m, 높이 6m)를 인력으로 밀어서 옮기던 중 비계 상부가 구조물에 걸린 후 전도되면서 깔림	▶ 비계의 조립ㆍ해체 및 변경 시 관리감독자 지휘하에 작업 진행\n▶ 조립ㆍ해체 또는 변경의 시기ㆍ범위 절차를 그 작업에 종사하는 근로자에게 주지	2019년 8월경 ○○현장에서 조적작업을 하기 위해 이동식 시스템비계(가로 3.6m, 세로 0.9m, 높이 6m)를 인력으로 밀어서 옮기던 중 비계 상부가 구조물에 걸린 후 전도되면서 작업자 2명이 깔려 부상 [유발요인] 조적작업을 하기 위해 이동식 시스템비계(가로 3.6m, 세로 0.9m, 높이 6m)를 인력으로 밀어서 옮기던 중 비계 상부가 구조물에 걸린 후 전도되면서 깔림 [대책] ▶ 비계의 조립ㆍ해체 및 변경 시 관리감독자 지휘하에 작업 진행 ▶ 조립ㆍ해체 또는 변경의 시기ㆍ범위 절차를 그 작업에 종사하는 근로자에게 주지
5617	건설업	전도	2019년 6월경 ○○현장에서 작업자 2명이 이동식비계 설치작업 중 이동식비계(3단)가 전도되면서 추락하여 부상	이동식비계	13. 기타 건설공사	이동식비계 설치작업 중 이동식비계(3단)가 전도하면서 추락	▶ 이동식비계 조립 시 아웃트리거 지지, 구름방지장치 체결 등 설치기준을 준수하여 전도방지 조치 철저히 하고 작업 전 관리감독자의 확인 등을 수행\n▶ 이동식비계 부재(발바퀴, 아웃트리거 등)는 방호장치 안전인증 기준에 적합한 제품을 사용\n▶ 작업자의 개인보호구 착용상태 점검 및 관리감독	2019년 6월경 ○○현장에서 작업자 2명이 이동식비계 설치작업 중 이동식비계(3단)가 전도되면서 추락하여 부상 [유발요인] 이동식비계 설치작업 중 이동식비계(3단)가 전도하면서 추락 [대책] ▶ 이동식비계 조립 시 아웃트리거 지지, 구름방지장치 체결 등 설치기준을 준수하여 전도방지 조치 철저히 하고 작업 전 관리감독자의 확인 등을 수행 ▶ 이동식비계 부재(발바퀴, 아웃트리거 등)는 방호장치 안전인증 기준에 적합한 제품을 사용 ▶ 작업자의 개인보호구 착용상태 점검 및 관리감독
5618	건설업	추락	2021년 6월경 ○○현장에서 재해자가 이동식비계를 사용하여 벽체 방수를 완료하고 이동식 비계 최상부의 작업발판 및 안전난간을 해체하는 중 몸의 중심을 잃고 바닥으로 떨어져 사망	이동식비계	13. 기타 건설공사	아파트 신축공사 현장에서  재해자가 이동식비계를 사용하여 벽체 방수를 완료하고 이동식 비계 최상부의 작업발판 및 안전난간을 해체하는 중 몸의 중심을 잃고 바닥으로 떨어짐	▶ 비계 해체 작업 시 작업절차를 준수하고 안전대를 착용·부착한 상태로 작업하도록 관리·감독	2021년 6월경 ○○현장에서 재해자가 이동식비계를 사용하여 벽체 방수를 완료하고 이동식 비계 최상부의 작업발판 및 안전난간을 해체하는 중 몸의 중심을 잃고 바닥으로 떨어져 사망 [유발요인] 아파트 신축공사 현장에서 재해자가 이동식비계를 사용하여 벽체 방수를 완료하고 이동식 비계 최상부의 작업발판 및 안전난간을 해체하는 중 몸의 중심을 잃고 바닥으로 떨어짐 [대책] ▶ 비계 해체 작업 시 작업절차를 준수하고 안전대를 착용·부착한 상태로 작업하도록 관리·감독
5619	건설업	추락	2016년 4월경 ○○현장에서 낙하물방지망을 해체하는 작업 중 낙하물방지망 지지용 사다리를 고정하던 와이어로프가 풀리면서 떨어져 (H≒7.4m)사망	방망	13. 기타 건설공사	낙하물 방지망 설치 해체작업 중 방망 지지용 사다리를 고정하던 와이어로프가 풀리면서 추락 	▶ 추락 위험이 있는 작업 시, 안전대 부착설비, 추락방호망 등 안전방호조치 실시\n▶ 작업 전 안전보호구(안전대) 지급 및 체결상태 관리\n▶ 낙하물방지망 해체 작업 시 상부로부터 하부로 순차적으로 해체하는 식의 작업방식 준수	2016년 4월경 ○○현장에서 낙하물방지망을 해체하는 작업 중 낙하물방지망 지지용 사다리를 고정하던 와이어로프가 풀리면서 떨어져 (H≒7.4m)사망 [유발요인] 낙하물 방지망 설치 해체작업 중 방망 지지용 사다리를 고정하던 와이어로프가 풀리면서 추락 [대책] ▶ 추락 위험이 있는 작업 시, 안전대 부착설비, 추락방호망 등 안전방호조치 실시 ▶ 작업 전 안전보호구(안전대) 지급 및 체결상태 관리 ▶ 낙하물방지망 해체 작업 시 상부로부터 하부로 순차적으로 해체하는 식의 작업방식 준수
5620	건설업	추락	2019년 5월경 ○○현장에서 추락방호망(낙하물방지망 겸용)에 떨어져 있는 공사잔재물 및 쓰레기를 치우는 작업을 하기 위하여 지상7층에 위치한 추락방호망 위로 올라가 이동하며 작업하던 중 철선으로 연결된 추락방호망 구간을 밟는 순간 철선이 파단되며 약 7.77m 아래 바닥으로 추락하여 사망	방망	13. 기타 건설공사	추락방호망에 떨어져 있는 공사잔재물 및 쓰레기를 치우는 작업을 하기 위하여, 추락방호망 위로 올라가 이동하며 작업하던 중 철선으로 연결된 추락방호망 구간을 밟는 순간 철선이 파단되며 추락	▶ 추락 위험이 있는 작업 시, 안전대 부착설비 설치 및 안전대 착용\n▶ 작업 전 안전보호구(안전대) 지급 및 체결상태 관리\n▶ 추락방호망 연결부는 KS기준 상의 성능(0.98KN)을 충족하도록 설치\n▶ 가급적 추락방호망에 올라가지 않은 상태에서 작업하도록, 수거도구 등을 활용한 작업방법으로 변경	2019년 5월경 ○○현장에서 추락방호망(낙하물방지망 겸용)에 떨어져 있는 공사잔재물 및 쓰레기를 치우는 작업을 하기 위하여 지상7층에 위치한 추락방호망 위로 올라가 이동하며 작업하던 중 철선으로 연결된 추락방호망 구간을 밟는 순간 철선이 파단되며 약 7.77m 아래 바닥으로 추락하여 사망 [유발요인] 추락방호망에 떨어져 있는 공사잔재물 및 쓰레기를 치우는 작업을 하기 위하여, 추락방호망 위로 올라가 이동하며 작업하던 중 철선으로 연결된 추락방호망 구간을 밟는 순간 철선이 파단되며 추락 [대책] ▶ 추락 위험이 있는 작업 시, 안전대 부착설비 설치 및 안전대 착용 ▶ 작업 전 안전보호구(안전대) 지급 및 체결상태 관리 ▶ 추락방호망 연결부는 KS기준 상의 성능(0.98KN)을 충족하도록 설치 ▶ 가급적 추락방호망에 올라가지 않은 상태에서 작업하도록, 수거도구 등을 활용한 작업방법으로 변경
5621	건설업	추락	2019년 5월경 ○○현장에서 지붕 트러스구조물에 설치된 추락방호망 해체작업 중 고정로프가 끊어진 개구부로 추락하여 사망	방망	13. 기타 건설공사	지붕 트러스구조물에 설치된 추락방호망 해체작업 중 고정로프가 끊어진 개구부로 추락	▶ 추락 위험이 있는 작업 시, 안전대 부착설비, 추락방호망 등 안전방호조치 실시\n▶ 작업 전 안전보호구(안전대) 지급 및 체결상태 관리	2019년 5월경 ○○현장에서 지붕 트러스구조물에 설치된 추락방호망 해체작업 중 고정로프가 끊어진 개구부로 추락하여 사망 [유발요인] 지붕 트러스구조물에 설치된 추락방호망 해체작업 중 고정로프가 끊어진 개구부로 추락 [대책] ▶ 추락 위험이 있는 작업 시, 안전대 부착설비, 추락방호망 등 안전방호조치 실시 ▶ 작업 전 안전보호구(안전대) 지급 및 체결상태 관리
5622	건설업	추락	2020년 2월경 ○○현장에서 지상7층높이 외부비계 위에서 시스템비계 분진망 설치 작업 중 발판 단부에서 실족하여 20.3m 아래 지상바닥으로 추락하여 사망	비계	13. 기타 건설공사	외부비계 위에서 비계 분진망 설치 작업 중 발판 단부에서 추락	▶ 작업발판의 단부와 같이 근로자가 떨어질 위험이 있는 장소에는 안전난간 및 안전방망 설치\n▶ 안전난간 및 안전방망 설치가 곤란한 경우 안전대의 부착설비 설치\n▶ 근로자에게 안전대를 착용하도록 하는 등 떨어짐 방지조치 실시	2020년 2월경 ○○현장에서 지상7층높이 외부비계 위에서 시스템비계 분진망 설치 작업 중 발판 단부에서 실족하여 20.3m 아래 지상바닥으로 추락하여 사망 [유발요인] 외부비계 위에서 비계 분진망 설치 작업 중 발판 단부에서 추락 [대책] ▶ 작업발판의 단부와 같이 근로자가 떨어질 위험이 있는 장소에는 안전난간 및 안전방망 설치 ▶ 안전난간 및 안전방망 설치가 곤란한 경우 안전대의 부착설비 설치 ▶ 근로자에게 안전대를 착용하도록 하는 등 떨어짐 방지조치 실시
